codepoint,imagepath,rawcode,desc
U+0920 U+094D U+0917,image/0920-094D-0917.svg,ठ्ग,TTHA + HALANT + GA
U+0920 U+094D U+0918,image/0920-094D-0918.svg,ठ्घ,TTHA + HALANT + GHA
U+0920 U+094D U+0919,image/0920-094D-0919.svg,ठ्ङ,TTHA + HALANT + NGA
U+0920 U+094D U+091A,image/0920-094D-091A.svg,ठ्च,TTHA + HALANT + CA
U+0920 U+094D U+091B,image/0920-094D-091B.svg,ठ्छ,TTHA + HALANT + CHA
U+0920 U+094D U+091C,image/0920-094D-091C.svg,ठ्ज,TTHA + HALANT + JA
U+0920 U+094D U+091D,image/0920-094D-091D.svg,ठ्झ,TTHA + HALANT + JHA
U+0920 U+094D U+091E,image/0920-094D-091E.svg,ठ्ञ,TTHA + HALANT + NYA
U+0920 U+094D U+091F,image/0920-094D-091F.svg,ठ्ट,TTHA + HALANT + TTA
U+0920 U+094D U+0920,image/0920-094D-0920.svg,ठ्ठ,TTHA + HALANT + TTHA
U+0920 U+094D U+0921,image/0920-094D-0921.svg,ठ्ड,TTHA + HALANT + DDA
U+0920 U+094D U+0922,image/0920-094D-0922.svg,ठ्ढ,TTHA + HALANT + DDHA
U+0920 U+094D U+0923,image/0920-094D-0923.svg,ठ्ण,TTHA + HALANT + NNA	
U+0920 U+094D U+0924,image/0920-094D-0924.svg,ठ्त,TTHA + HALANT + TA
U+0920 U+094D U+0925,image/0920-094D-0925.svg,ठ्थ,TTHA + HALANT + THA
U+0920 U+094D U+0926,image/0920-094D-0926.svg,ठ्द,TTHA + HALANT + DA
U+0920 U+094D U+0927,image/0920-094D-0927.svg,ठ्ध,TTHA + HALANT + DHA
U+0920 U+094D U+0928,image/0920-094D-0928.svg,ठ्न,TTHA + HALANT + NA
U+0920 U+094D U+092A,image/0920-094D-092A.svg,ठ्प,TTHA + HALANT + PA
U+0920 U+094D U+092B,image/0920-094D-092B.svg,ठ्फ,TTHA + HALANT + PHA
U+0920 U+094D U+092C,image/0920-094D-092C.svg,ठ्ब,TTHA + HALANT + BA
U+0920 U+094D U+092D,image/0920-094D-092D.svg,ठ्भ,TTHA + HALANT + BHA
U+0920 U+094D U+092E,image/0920-094D-092E.svg,ठ्म,TTHA + HALANT + MA
U+0920 U+094D U+092F,image/0920-094D-092F.svg,ठ्य,TTHA + HALANT + YA
U+0920 U+094D U+0930,image/0920-094D-0930.svg,ठ्र,TTHA + HALANT + RA
U+0920 U+094D U+0932,image/0920-094D-0932.svg,ठ्ल,TTHA + HALANT + LA
U+0920 U+094D U+0935,image/0920-094D-0935.svg,ठ्व,TTHA + HALANT + VA
U+0920 U+094D U+0936,image/0920-094D-0936.svg,ठ्श,TTHA + HALANT + SHA
U+0920 U+094D U+0937,image/0920-094D-0937.svg,ठ्ष,TTHA + HALANT + SSA
U+0920 U+094D U+0938,image/0920-094D-0938.svg,ठ्स,TTHA + HALANT + SA	
U+0920 U+094D U+0939,image/0920-094D-0939.svg,ठ्ह,TTHA + HALANT + HA
U+0921 U+094D U+0915,image/0921-094D-0915.svg,ड्क,DDA + HALANT + KA
U+0921 U+094D U+0916,image/0921-094D-0916.svg,ड्ख,DDA + HALANT + KHA
U+0921 U+094D U+0917,image/0921-094D-0917.svg,ड्ग,DDA + HALANT + GA
U+0921 U+094D U+0918,image/0921-094D-0918.svg,ड्घ,DDA + HALANT + GHA
U+0921 U+094D U+0919,image/0921-094D-0919.svg,ड्ङ,DDA + HALANT + NGA
U+0921 U+094D U+091A,image/0921-094D-091A.svg,ड्च,DDA + HALANT + CA
U+0921 U+094D U+091B,image/0921-094D-091B.svg,ड्छ,DDA + HALANT + CHA
U+0921 U+094D U+091C,image/0921-094D-091C.svg,ड्ज,DDA + HALANT + JA
U+0921 U+094D U+091D,image/0921-094D-091D.svg,ड्झ,DDA + HALANT + JHA
U+0921 U+094D U+091E,image/0921-094D-091E.svg,ड्ञ,DDA + HALANT + NYA
U+0921 U+094D U+091F,image/0921-094D-091F.svg,ड्ट,DDA + HALANT + TTA
U+0921 U+094D U+0920,image/0921-094D-0920.svg,ड्ठ,DDA + HALANT + TTHA
U+0921 U+094D U+0921,image/0921-094D-0921.svg,ड्ड,DDA + HALANT + DDA
U+0921 U+094D U+0922,image/0921-094D-0922.svg,ड्ढ,DDA + HALANT + DDHA
U+0921 U+094D U+0923,image/0921-094D-0923.svg,ड्ण,DDA + HALANT + NNA
U+0921 U+094D U+0924,image/0921-094D-0924.svg,ड्त,DDA + HALANT + TA
U+0921 U+094D U+0925,image/0921-094D-0925.svg,ड्थ,DDA + HALANT + THA
U+0921 U+094D U+0926,image/0921-094D-0926.svg,ड्द,DDA + HALANT + DA
U+0921 U+094D U+0927,image/0921-094D-0927.svg,ड्ध,DDA + HALANT + DHA
U+0921 U+094D U+0928,image/0921-094D-0928.svg,ड्न,DDA + HALANT + NA
U+0921 U+094D U+092A,image/0921-094D-092A.svg,ड्प,DDA + HALANT + PA
U+0921 U+094D U+092B,image/0921-094D-092B.svg,ड्फ,DDA + HALANT + PHA
U+0921 U+094D U+092C,image/0921-094D-092C.svg,ड्ब,DDA + HALANT + BA
U+0921 U+094D U+092D,image/0921-094D-092D.svg,ड्भ,DDA + HALANT + BHA
U+0921 U+094D U+092E,image/0921-094D-092E.svg,ड्म,DDA + HALANT + MA
U+0921 U+094D U+092F,image/0921-094D-092F.svg,ड्य,DDA + HALANT + YA
