codepoint, imagepath, rawcode, desc
 U+0B2E U+0B4D U+0B30, image/0B2E-0B4D-0B30.jpg, ମ୍ର, MA VIRAMA RA 			(A)
 U+0B2F U+0B4D U+0B30, image/0B2F-0B4D-0B30.jpg, ଯ୍ର, YA VIRAMA RA 			(A)
 U+0B36 U+0B4D U+0B30, image/0B36-0B4D-0B30.jpg, ଶ୍ର, SHA VIRAMA RA 			(A)
 U+0B37 U+0B4D U+0B30, image/0B37-0B4D-0B30.jpg, ଷ୍ର, SSA VIRAMA RA 			(A)
 U+0B38 U+0B4D U+0B30, image/0B38-0B4D-0B30.jpg, ସ୍ର, SA VIRAMA RA 			(A)
 U+0B39 U+0B4D U+0B30, image/0B39-0B4D-0B30.jpg, ହ୍ର, HA VIRAMA RA 			(A)
 U+0B5C U+0B4D U+0B30, image/0B5C-0B4D-0B30.jpg, ଡ଼୍ର, RRA VIRAMA RA 		(A)
 U+0B5D U+0B4D U+0B30, image/0B5D-0B4D-0B30.jpg, ଢ଼୍ର, RHA VIRAMA RA		(A)
U+0B26 U+0B4D U+0B17, image/0B26-0B4D-0B17.jpg, ଦ୍ଗ, DA VIRAMA GA		(A)
U+0B24 U+0B4D U+0B2E, image/0B24-0B4D-0B2E.jpg, ତ୍ମ, TA VIRAMA MA		(A)
