codepoint,imagepath,rawcode,desc
U+0B30 U+0B4D U+0B1D,image/0B30-0B4D-0B1D.svg,ର୍ଝ,RA VIRAMA JHA 
U+0B30 U+0B4D U+0B1F,image/0B30-0B4D-0B1F.svg,ର୍ଟ,RA VIRAMA TTA 
U+0B30 U+0B4D U+0B20,image/0B30-0B4D-0B20.svg,ର୍ଠ,RA VIRAMA TTHA 
U+0B30 U+0B4D U+0B21,image/0B30-0B4D-0B21.svg,ର୍ଡ,RA VIRAMA DDA 
U+0B30 U+0B4D U+0B22,image/0B30-0B4D-0B22.svg,ର୍ଢ,RA VIRAMA DDHA 
U+0B30 U+0B4D U+0B23,image/0B30-0B4D-0B23.svg,ର୍ଣ,RA VIRAMA NNA 
U+0B30 U+0B4D U+0B24,image/0B30-0B4D-0B24.svg,ର୍ତ,RA VIRAMA TA 
U+0B30 U+0B4D U+0B24 U+0B4D U+0B24,image/0B30-0B4D-0B24-0B4D-0B24.svg,ର୍ତ୍ତ,RA VIRAMA TA VIRAMA TA (A)
U+0B30 U+0B4D U+0B25,image/0B30-0B4D-0B25.svg,ର୍ଥ,RA VIRAMA THA 
U+0B30 U+0B4D U+0B26,image/0B30-0B4D-0B26.svg,ର୍ଦ,RA VIRAMA DA 
U+0B30 U+0B4D U+0B26 U+0B4D U+0B26,image/0B30-0B4D-0B26-0B4D-0B26.svg,ର୍ଦ୍ଦ,RA VIRAMA DA VIRAMA DA
U+0B30 U+0B4D U+0B26 U+0B4D U+0B27,image/0B30-0B4D-0B26-0B4D-0B27.svg,ର୍ଦ୍ଧ,RA VIRAMA DA VIRAMA DHA
U+0B30 U+0B4D U+0B27,image/0B30-0B4D-0B27.svg,ର୍ଧ,RA VIRAMA DHA 
U+0B30 U+0B4D U+0B28,image/0B30-0B4D-0B28.svg,ର୍ନ,RA VIRAMA NA 
U+0B30 U+0B4D U+0B2A,image/0B30-0B4D-0B2A.svg,ର୍ପ,RA VIRAMA PA 
U+0B30 U+0B4D U+0B2B,image/0B30-0B4D-0B2B.svg,ର୍ଫ,RA VIRAMA PHA 
U+0B30 U+0B4D U+0B2C,image/0B30-0B4D-0B2C.svg,ର୍ବ,RA VIRAMA BA 
U+0B30 U+0B4D U+0B2D,image/0B30-0B4D-0B2D.svg,ର୍ଭ,RA VIRAMA BHA 
U+0B30 U+0B4D U+0B2E,image/0B30-0B4D-0B2E.svg,ର୍ମ,RA VIRAMA MA 
U+0B30 U+0B4D U+0B2F,image/0B30-0B4D-0B2F.svg,ର୍ଯ,RA VIRAMA YA 
U+0B30 U+0B4D U+0B2F U+0B4D U+0B2F,image/0B30-0B4D-0B2F-0B4D-0B2F.svg,ର୍ଯ୍ଯ,RA VIRAMA YA VIRAMA YA (A)
U+0B30 U+0B4D U+0B36,image/0B30-0B4D-0B36.svg,ର୍ଶ,RA VIRAMA SHA 
U+0B30 U+0B4D U+0B37,image/0B30-0B4D-0B37.svg,ର୍ଷ,RA VIRAMA SSA 
U+0B30 U+0B4D U+0B38,image/0B30-0B4D-0B38.svg,ର୍ସ,RA VIRAMA SA 
U+0B30 U+0B4D U+0B39,image/0B30-0B4D-0B39.svg,ର୍ହ,RA VIRAMA HA 
U+0B30 U+0B4D U+0B5C,image/0B30-0B4D-0B5C.svg,ର୍ଡ଼,RA VIRAMA RRA 
U+0B30 U+0B4D U+0B5D,image/0B30-0B4D-0B5D.svg,ର୍ଢ଼,RA VIRAMA RHA
U+0B36 U+0B4D U+0B15,image/0B36-0B4D-0B15.svg,ଶ୍କ,SHA VIRAMA KA (A)
U+0B36 U+0B4D U+0B1A,image/0B36-0B4D-0B1A.svg,ଶ୍ଚ,SHA VIRAMA CA 
U+0B36 U+0B4D U+0B1F,image/0B36-0B4D-0B1F.svg,ଶ୍ଟ,SHA VIRAMA TTA (B)
U+0B36 U+0B4D U+0B2A,image/0B36-0B4D-0B2A.svg,ଶ୍ପ,SHA VIRAMA PA (A)
U+0B36 U+0B4D U+0B2B,image/0B36-0B4D-0B2B.svg,ଶ୍ଫ,SHA VIRAMA PHA (B)
U+0B36 U+0B4D U+0B30,image/0B36-0B4D-0B30.svg,ଶ୍ର,SHA VIRAMA RA (A)
U+0B37 U+0B4D U+0B1F,image/0B37-0B4D-0B1F.svg,ଷ୍ଟ,SSA VIRAMA TTA 
U+0B37 U+0B4D U+0B1F U+0B4D U+0B2C,image/0B37-0B4D-0B1F-0B4D-0B2C.svg,ଷ୍ଟ୍ବ,SSA VIRAMA TTA VIRAMA BA (B)
U+0B37 U+0B4D U+0B20,image/0B37-0B4D-0B20.svg,ଷ୍ଠ,SSA VIRAMA TTHA 
U+0B37 U+0B4D U+0B23,image/0B37-0B4D-0B23.svg,ଷ୍ଣ,SSA VIRAMA NNA 
U+0B37 U+0B4D U+0B30,image/0B37-0B4D-0B30.svg,ଷ୍ର,SSA VIRAMA RA (A)
U+0B38 U+0B4D U+0B15,image/0B38-0B4D-0B15.svg,ସ୍କ,SA VIRAMA KA 
U+0B38 U+0B4D U+0B16,image/0B38-0B4D-0B16.svg,ସ୍ଖ,SA VIRAMA KHA 
U+0B38 U+0B4D U+0B18,image/0B38-0B4D-0B18.svg,ସ୍ଘ,SA VIRAMA GHA (C)
U+0B38 U+0B4D U+0B24,image/0B38-0B4D-0B24.svg,ସ୍ତ,SA VIRAMA TA (A)
U+0B38 U+0B4D U+0B24 U+0B4D U+0B30,image/0B38-0B4D-0B24-0B4D-0B30.svg,ସ୍ତ୍ର,SA VIRAMA TA VIRAMA RA (A)
U+0B38 U+0B4D U+0B25,image/0B38-0B4D-0B25.svg,ସ୍ଥ,SA VIRAMA THA 
U+0B38 U+0B4D U+0B2A,image/0B38-0B4D-0B2A.svg,ସ୍ପ,SA VIRAMA PA 
U+0B38 U+0B4D U+0B2B,image/0B38-0B4D-0B2B.svg,ସ୍ଫ,SA VIRAMA PHA 
U+0B38 U+0B4D U+0B2C,image/0B38-0B4D-0B2C.svg,ସ୍ବ,SA VIRAMA BA (A)
U+0B38 U+0B4D U+0B2E U+0B43,image/0B38-0B4D-0B2E-0B43.svg,ସ୍ମୃ,SA VIRAMA MA VOWEL  SIGN VOCALIC R
U+0B38 U+0B4D U+0B30,image/0B38-0B4D-0B30.svg,ସ୍ର,SA VIRAMA RA (A)
U+0B39 U+0B4D U+0B28,image/0B39-0B4D-0B28.svg,ହ୍ନ,HA VIRAMA NA (A)
U+0B39 U+0B4D U+0B30,image/0B39-0B4D-0B30.svg,ହ୍ର,HA VIRAMA RA (A)
U+0B39 U+0B4D U+0B33,image/0B39-0B4D-0B33.svg,ହ୍ଳ,HA VIRAMA LLA (C)
U+0B39 U+0B4D U+0B35,image/0B39-0B4D-0B35.svg,ହ୍ଵ,HA VIRAMA VA (B)
U+0B5C U+0B4D U+0B30,image/0B5C-0B4D-0B30.svg,ଡ଼୍ର,RRA VIRAMA RA (A)
U+0B5D U+0B4D U+0B30,image/0B5D-0B4D-0B30.svg,ଢ଼୍ର,RHA VIRAMA RA (A)
