codepoint,imagepath,rawcode,desc
U+09A7 U+09CD U+09F0,image/09A7-09CD-09F0.svg,ধ্ৰ,DHA + HALANT + RA
U+09A8 U+09CD U+09A1,image/09A8-09CD-09A1.svg,ন্ড,NA + HALANT + DDA
U+09A8 U+09CD U+09A4,image/09A8-09CD-09A4.svg,ন্ত,NA + HALANT + TA
U+09A8 U+09CD U+09A4 U+09CD U+09AC,image/09A8-09CD-09A4-09CD-09AC.svg,ন্ত্ব,NA + HALANT + TA + HALANT + BA
U+09A8 U+09CD U+09A4 U+09CD U+09F0,image/09A8-09CD-09A4-09CD-09F0.svg,ন্ত্ৰ,NA + HALANT + TA + HALANT + RA
U+09A8 U+09CD U+09A5,image/09A8-09CD-09A5.svg,ন্থ,NA + HALANT + THA
U+09A8 U+09CD U+09A6,image/09A8-09CD-09A6.svg,ন্দ,NA + HALANT + DA
U+09A8 U+09CD U+09A6 U+09CD U+09F0,image/09A8-09CD-09A6-09CD-09F0.svg,ন্দ্ৰ,NA + HALANT + DA + HALANT + RA
U+09A8 U+09CD U+09A7,image/09A8-09CD-09A7.svg,ন্ধ,NA + HALANT + DHA
U+09A8 U+09CD U+09A8 U+09CD U+09AF,image/09A8-09CD-09A8-09CD-09AF.svg,ন্ন্য,NA + HALANT + NA + HALANT + YA
U+09A8 U+09CD U+09A8,image/09A8-09CD-09A8.svg,ন্ন,NA + HALANT + NA
U+09A8 U+09CD U+09A7 U+09CD U+09AF,image/09A8-09CD-09A7-09CD-09AF.svg,ন্ধ্য,NA + HALANT + DHA + HALANT + YA
U+09A8 U+09CD U+09AC,image/09A8-09CD-09AC.svg,ন্ব,NA + HALANT + BA
U+09A8 U+09CD U+09AE,image/09A8-09CD-09AE.svg,ন্ম,NA + HALANT + MA
U+09AA U+09CD U+09A4,image/09AA-09CD-09A4.svg,প্ত,PA + HALANT + TA
U+09AA U+09CD U+09AA,image/09AA-09CD-09AA.svg,প্প,PA + HALANT + PA
U+09AA U+09CD U+09B2,image/09AA-09CD-09B2.svg,প্ল,PA + HALANT + LA
U+09AA U+09CD U+09B8,image/09AA-09CD-09B8.svg,প্স,PA + HALANT + SA
U+09AA U+09CD U+09F0,image/09AA-09CD-09F0.svg,প্ৰ,PA + HALANT + RA
U+09AC U+09CD U+099C,image/09AC-09CD-099C.svg,ব্জ,BA + HALANT + JA
U+09AC U+09CD U+09A6,image/09AC-09CD-09A6.svg,ব্দ,BA + HALANT + DA
U+09AC U+09CD U+09AC,image/09AC-09CD-09AC.svg,ব্ব,BA + HALANT + BA
U+09AE U+09CD U+09A8,image/09AE-09CD-09A8.svg,ম্ন,MA + HALANT + NA
U+09AE U+09CD U+09AA,image/09AE-09CD-09AA.svg,ম্প,MA + HALANT + PA
U+09AE U+09CD U+09AA U+09CD U+09F0,image/09AE-09CD-09AA-09CD-09F0.svg,ম্প্ৰ,MA + HALANT + PA + HALANT + RA
U+09AE U+09CD U+09AB,image/09AE-09CD-09AB.svg,ম্ফ,MA + HALANT + PHA
