codepoint,imagepath,rawcode,desc
U+0999 U+09CD U+0996,image/0999-09CD-0996.jpg,ঙ্খ,NGA + HALANT + KHA
U+0999 U+09CD U+0997,image/0999-09CD-0997.jpg,ঙ্গ, NGA + HALANT + GA
U+0999 U+09CD U+0998,image/0999-09CD-0998.jpg,ঙ্ঘ,NGA + HALANT + GHA
U+0999 U+09CD U+09AE,image/0999-09CD-09AE.jpg,ঙ্ম,NGA + HALANT + MA
U+099A U+09CD U+099A,image/099A-09CD-099A.jpg,চ্চ,CA + HALANT + CA
U+099A U+09CD U+099B,image/099A-09CD-099B.jpg,চ্ছ,CA + HALANT + CHA
U+099A U+09CD U+099B U+09CD U+09AC,image/099A-09CD-099B-09CD-09AC.jpg,চ্ছ্ব,CA + HALANT + CHA + HALANT + BA
U+099A U+09CD U+099B U+09CD U+09B0,image/099A-09CD-099B-09CD-09B0.jpg,চ্ছ্র,CA + HALANT + CHA + HALANT + RA
U+099A U+09CD U+099E,image/099A-09CD-099E.jpg,চ্ঞ,CA + HALANT + NYA
U+099A U+09CD U+09A8,image/099A-09CD-09A8.jpg,চ্ন,CA + HALANT + NA
U+099A U+09CD U+09AF,image/099A-09CD-09AF.jpg,চ্য,CA + HALANT + YA
U+099B U+09CD U+09AC,image/099B-09CD-09AC.jpg,ছ্ব ,CHA + HALANT + BA
U+099B U+09CD U+09B0,image/099B-09CD-09B0.jpg,ছ্র,CHA + HALANT + RA
U+099C U+09CD U+099C,image/099C-09CD-099C.jpg,জ্জ,JA + HALANT + JA
U+099C U+09CD U+099C U+09CD U+09AC,image/099C-09CD-099C-09CD-09AC.jpg,জ্জ্ব,JA + HALANT + JA + HALANT + BA
U+099C U+09CD U+099D,image/099C-09CD-099D.jpg,জ্ঝ,JA + HALANT + JHA
U+099C U+09CD U+099E,image/099C-09CD-099E.jpg,জ্ঞ,JA + HALANT + NYAF
U+099C U+09CD U+09AC,image/099C-09CD-09AC.jpg,জ্ব,JA + HALANT + BA
U+099C U+09CD U+09AF,image/099C-09CD-09AF.jpg,জ্য,JA + HALANT + YA
U+099C U+09CD U+09B0,image/099C-09CD-09B0.jpg,জ্র,JA + HALANT + RA
U+099E U+09CD U+099A,image/099E-09CD-099A.jpg,ঞ্চ,NYA + HALANT + CA
U+099E U+09CD U+099B,image/099E-09CD-099B.jpg,ঞ্ছ, NYA + HALANT + CHA
U+099E U+09CD U+099C,image/099E-09CD-099C.jpg,ঞ্জ,NYA + HALANT + JA
U+099E U+09CD U+099D,image/099E-09CD-099D.jpg,ঞ্ঝ,NYA + HALANT + JHA
U+099F U+09CD U+099F,image/099F-09CD-099F.jpg,ট্ট,TTA + HALANT + TTA
U+099F U+09CD U+09AC,image/099F-09CD-09AC.jpg,ট্ব,TTA + HALANT + BA
U+099F U+09CD U+09AE,image/099F-09CD-09AE.jpg,ট্ম, TTA + HALANT + MA
U+099F U+09CD U+09AF,image/099F-09CD-09AF.jpg,ট্য,TTA + HALANT + YA
U+099F U+09CD U+09B0,image/099F-09CD-09B0.jpg,ট্র,TTA + HALANT + RA
U+09A0 U+09CD U+09AF,image/09A0-09CD-09AF.jpg,ঠ্য,TTHA + HALANT + YA
U+09A0 U+09CD U+09B0,image/09A0-09CD-09B0.jpg,ঠ্র,TTHA + HALANT + RA
U+09A1 U+09CD U+09A1,image/09A1-09CD-09A1.jpg,ড্ড,DDA + HALANT + DDA
U+09A1 U+09CD U+09AE,image/09A1-09CD-09AE.jpg,ড্ম,DDA + HALANT + MA
U+09A1 U+09CD U+09AF,image/09A1-09CD-09AF.jpg,ড্য,DDA + HALANT + YA
U+09A1 U+09CD U+09B0,image/09A1-09CD-09B0.jpg,ড্র,DDA + HALANT + RA
U+09A2 U+09CD U+09AF,image/09A2-09CD-09AF.jpg,ঢ্য,DDHA  + HALANT + YA
